iter	MultiClass
484	0.0551371087
485	0.05512816843
486	0.05511519613
487	0.0551017515
488	0.05509340167
489	0.05508598989
490	0.0550711551
491	0.05505781931
492	0.05504087348
493	0.05503367787
494	0.05502323679
495	0.05501204356
496	0.05500018953
497	0.05498087227
498	0.05493922574
499	0.05491104935
500	0.05489781089
501	0.05488874428
502	0.05486678915
503	0.05485494041
504	0.05483787408
505	0.05482239623
506	0.0548073025
507	0.05479909168
508	0.05477960815
509	0.05477033648
510	0.05475881218
511	0.05474538691
512	0.05473595303
513	0.05472010926
514	0.05469698288
515	0.05468371873
516	0.05467455455
517	0.05466262464
518	0.05464428553
519	0.05463143219
520	0.05462116013
521	0.05460992336
522	0.05458802045
523	0.05457394668
524	0.05456033416
525	0.05454631016
526	0.05453401732
527	0.05451996163
528	0.05451146929
529	0.05449592509
530	0.05448562829
531	0.05447361393
532	0.05445568821
533	0.05444231159
534	0.05443370708
535	0.05442575086
536	0.05440741691
537	0.05439810576
538	0.05438340451
539	0.05436123217
540	0.05435287685
541	0.05433587408
542	0.05432441409
543	0.05431900482
544	0.05430813734
545	0.05430298898
546	0.05429091413
547	0.05426840729
548	0.05425266737
549	0.05423687654
550	0.05422499508
551	0.05421717108
552	0.05420449454
553	0.05419153461
554	0.05417589327
555	0.05416576835
556	0.05415755525
557	0.05414131326
558	0.05413676053
559	0.05413232385
560	0.05411710689
561	0.05408584754
562	0.05407733416
563	0.05406416215
564	0.05404511782
565	0.05403817903
566	0.05401920615
567	0.054007107
568	0.05399382239
569	0.05397312545
570	0.05396221417
571	0.05394828491
572	0.05393244265
573	0.05391522375
574	0.05390811549
575	0.05388887034
576	0.0538780178
577	0.05385771918
578	0.05384307613
579	0.05382779505
580	0.05379254365
581	0.05378075092
582	0.05376473502
583	0.05374728869
584	0.05373952895
585	0.05372836703
586	0.0537121594
587	0.0536998241
588	0.05368788651
589	0.05367714954
590	0.0536706278
591	0.05366347598
592	0.05365224315
593	0.05363916799
594	0.05362815007
595	0.05361997436
596	0.05360679869
597	0.05359575484
598	0.0535849442
599	0.05357444733
600	0.05356161365
601	0.05354928515
602	0.0535327206
603	0.05352235528
604	0.05350550294
605	0.05348806103
606	0.05348127535
607	0.05346926459
608	0.05345314381
609	0.05344333765
610	0.05343061118
611	0.05341817577
612	0.05340923695
613	0.05340190678
614	0.05337968775
615	0.0533658492
616	0.05335541991
617	0.05333520796
618	0.05332497392
619	0.05331063908
620	0.05330254844
621	0.05329313548
622	0.05327834494
623	0.05326993229
624	0.05326291999
625	0.05325304066
626	0.05324456555
627	0.05323373156
628	0.05322055636
629	0.05320163232
630	0.05319063224
631	0.05317653886
632	0.05316585533
633	0.05315108572
634	0.05314244718
635	0.05313298836
636	0.05311698012
637	0.0531067914
638	0.05309663772
639	0.05308748763
640	0.05307635244
641	0.05306807987
642	0.05306195877
643	0.05304457737
644	0.05303574396
645	0.05302604141
646	0.05301935739
647	0.05300947455
648	0.05299840435
649	0.05299069598
650	0.05297903888
651	0.0529651549
652	0.05295660823
653	0.05295040767
654	0.05293786191
655	0.05292347015
656	0.05291305992
657	0.052903996
658	0.05289549375
659	0.05288544077
660	0.05287732687
661	0.0528634126
662	0.05285727576
663	0.05284774484
664	0.0528344431
665	0.05282155641
666	0.0528063956
667	0.05279883013
668	0.05278781072
669	0.05277709604
670	0.05276218694
671	0.05275318068
672	0.05273773283
673	0.0527281554
674	0.05270928972
675	0.05269421079
676	0.05268623741
677	0.05267624257
678	0.05266547422
679	0.05265444931
680	0.0526471762
681	0.05263915997
682	0.05262646172
683	0.05262002007
684	0.05260163218
685	0.05258741428
686	0.05257480198
687	0.05256595595
688	0.05255170918
689	0.052535533
690	0.0525274561
691	0.05251927438
692	0.05250735307
693	0.05249711858
694	0.05247527338
695	0.05246002483
696	0.05245266637
697	0.05243216932
698	0.05241555566
699	0.05240719578
700	0.05239243025
701	0.05237440715
702	0.05236070818
703	0.05234215703
704	0.05233216912
705	0.05232624256
706	0.05230750907
707	0.05229644609
708	0.05228068668
709	0.05226155729
710	0.05224630003
711	0.05223341044
712	0.05221606705
713	0.05220603996
714	0.05219314394
715	0.05218415735
716	0.05217523495
717	0.05216501484
718	0.0521521919
719	0.05213487596
720	0.05212535869
721	0.05210914207
722	0.05210028711
723	0.05208687567
724	0.05205801784
725	0.05204236493
726	0.05203565853
727	0.05202409208
728	0.0520108312
729	0.05200373785
730	0.05199534435
731	0.05198283376
732	0.05196973583
733	0.05195509934
734	0.05194105087
735	0.05192363472
736	0.05191086017
737	0.05189909961
738	0.05188631934
739	0.05186798364
740	0.05185599984
741	0.05184611904
742	0.05183115037
743	0.05180855858
744	0.0517886734
745	0.0517779306
746	0.05176558451
747	0.05175849743
748	0.05174513118
749	0.05172850456
750	0.05171334147
751	0.05170569148
752	0.0517007934
753	0.05169140064
754	0.05168420585
755	0.05167734378
756	0.05166680458
757	0.05165431282
758	0.05163761559
759	0.05161848081
760	0.05161372341
761	0.05159962201
762	0.05158728135
763	0.05157546008
764	0.05156547743
765	0.05155444707
766	0.05154066681
767	0.05152994983
768	0.05152318782
769	0.05151433448
770	0.0515046974
771	0.05149469087
772	0.05148755761
773	0.05147942246
774	0.05147423062
775	0.05146936503
776	0.05145942193
777	0.05144493869
778	0.05143946689
779	0.05143167351
780	0.05142551877
781	0.05141689798
782	0.05140818752
783	0.05139496961
784	0.05138328089
785	0.05137312564
786	0.05136371469
787	0.05135640346
788	0.05134464817
789	0.05132222759
790	0.05131503289
791	0.05130054839
792	0.05128873975
793	0.05127790299
794	0.05126365907
795	0.05125299275
796	0.05124713536
797	0.05122821003
798	0.05121821172
799	0.05121225471
800	0.05119714661
801	0.05118079553
802	0.05117156403
803	0.05116572325
804	0.05115127352
805	0.05113975925
806	0.05112769869
807	0.05112066078
808	0.05110799028
809	0.0510979865
810	0.05108820784
811	0.05107299397
812	0.05105898236
813	0.0510522059
814	0.05104065543
815	0.05102947855
816	0.05101774783
817	0.0510096742
818	0.0510032986
819	0.05098290519
820	0.05097620586
821	0.05096321914
822	0.05095332357
823	0.05094860302
824	0.05093691686
825	0.05092237337
826	0.05091136306
827	0.05089486638
828	0.05088302434
829	0.0508726922
830	0.05085951405
831	0.05085083824
832	0.05083522874
833	0.05082641601
834	0.0508138942
835	0.05079725106
836	0.05079117841
837	0.05078302436
838	0.05077300845
839	0.05076533848
840	0.05075598172
841	0.05074048776
842	0.05073028824
843	0.05071691153
844	0.05070299807
845	0.05069533949
846	0.05068763548
847	0.0506793345
848	0.05066711101
849	0.05065948198
850	0.05065310116
851	0.05064245758
852	0.05063680818
853	0.05062487133
854	0.05061628515
855	0.05060441641
856	0.0505952652
857	0.05058453801
858	0.05057793218
859	0.05055807374
860	0.05055054102
861	0.05054143639
862	0.05053547256
863	0.05052363756
864	0.05051436968
865	0.050504912
866	0.05049161298
867	0.05048086252
868	0.05047480544
869	0.05045598392
870	0.05044683313
871	0.05043161033
872	0.05042124161
873	0.0504114708
874	0.0504050355
875	0.05039604117
876	0.05039094401
877	0.05038043464
878	0.0503763108
879	0.05037168226
880	0.05035743048
881	0.05034849261
882	0.05034182355
883	0.05033007306
884	0.05031342996
885	0.05030449316
886	0.05029107955
887	0.05028192949
888	0.05027438399
889	0.05025965179
890	0.05025167237
891	0.05023739383
892	0.05022952146
893	0.05022027823
894	0.05020690283
895	0.05020068357
896	0.05019192801
897	0.0501677569
898	0.05015977024
899	0.05014842178
900	0.05013825485
901	0.05012557998
902	0.0501177881
903	0.0501094461
904	0.05010069848
905	0.05009312753
906	0.05008607613
907	0.05007909475
908	0.05006861517
909	0.05004999435
910	0.05003707484
911	0.05002559385
912	0.05001377106
913	0.05000403024
914	0.04999331684
915	0.04998563801
916	0.04997646866
917	0.04996786278
918	0.04995465375
919	0.04994735733
920	0.04993390059
921	0.04991710854
922	0.04990879581
923	0.04989838524
924	0.0498927697
925	0.04988539659
926	0.04987676274
927	0.04986843953
928	0.049856749
929	0.04984860316
930	0.04984219107
931	0.04983738995
932	0.04982765984
933	0.0498100872
934	0.04979839588
935	0.0497856471
936	0.04977815041
937	0.04976306767
938	0.04974960844
939	0.04973384656
940	0.04972738155
941	0.04971765517
942	0.04971168977
943	0.0497022102
944	0.04968972747
945	0.04968200632
946	0.04967054218
947	0.0496598111
948	0.04965219791
949	0.04964519774
950	0.04963495881
951	0.04962425956
952	0.04961607371
953	0.04960138225
954	0.04958796402
955	0.04957831133
956	0.04956140663
957	0.04955277446
958	0.04954264328
959	0.04953787879
960	0.04953107581
961	0.04952198146
962	0.04951045038
963	0.04949818523
964	0.04948592023
965	0.04947615892
966	0.04946169327
967	0.0494515192
968	0.04944859412
969	0.04943329325
970	0.04941901204
971	0.04941105072
972	0.0494050782
973	0.04939233092
974	0.04938656269
975	0.04937916913
976	0.04936758567
977	0.04936250082
978	0.04935478424
979	0.04934213778
980	0.04933501154
981	0.04932932286
982	0.04931820243
983	0.04931284946
984	0.04930624645
985	0.04929495587
986	0.04929018621
987	0.04927381311
988	0.04926650553
989	0.04925925245
990	0.04924921316
991	0.04923996875
992	0.04922961877
993	0.04921879688
994	0.0492082797
995	0.04919768168
996	0.04919053826
997	0.04918028733
998	0.04917384713
999	0.0491654104
